MAL_ID,Score,Score-1,Score-2,Score-3,Score-4,Score-5,Score-6,Score-7,Score-8,Score-9,Score-10,Ranked,Popularity
24377,6.94,28.0,27.0,44.0,93.0,282.0,490.0,735.0,491.0,256.0,274.0,Unknown,5763
24403,Unknown,10.0,5.0,6.0,8.0,4.0,5.0,1.0,1.0,Unknown,5.0,11234.0,12509
24405,7.58,511.0,697.0,1060.0,2585.0,5789.0,10839.0,24958.0,26326.0,13136.0,7521.0,1330.0,554
24415,8.34,648.0,346.0,736.0,1768.0,5220.0,14640.0,47219.0,92619.0,86096.0,63322.0,193.0,232
24417,6.21,6.0,11.0,12.0,15.0,15.0,40.0,36.0,29.0,14.0,16.0,7327.0,11061
24429,7.23,26.0,28.0,44.0,80.0,291.0,437.0,835.0,765.0,375.0,365.0,2641.0,6112
24437,5.55,14.0,11.0,23.0,31.0,70.0,54.0,46.0,13.0,5.0,6.0,9569.0,11449
24439,7.65,600.0,772.0,1710.0,4793.0,12658.0,29974.0,76897.0,90011.0,47523.0,25456.0,1162.0,164
24441,Unknown,6.0,3.0,6.0,8.0,11.0,9.0,10.0,1.0,Unknown,6.0,11949.0,14449
24443,5.36,20.0,13.0,10.0,18.0,41.0,20.0,14.0,2.0,1.0,6.0,10029.0,12306
24447,Unknown,2.0,Unknown,2.0,2.0,5.0,5.0,3.0,2.0,Unknown,7.0,12773.0,14960
24451,6.74,60.0,93.0,203.0,433.0,1160.0,2165.0,3022.0,1611.0,720.0,610.0,4730.0,3641
24453,6.47,31.0,28.0,65.0,111.0,276.0,471.0,446.0,233.0,143.0,159.0,Unknown,6517
24455,7.17,513.0,776.0,1729.0,4095.0,10374.0,21413.0,42273.0,32895.0,14794.0,9188.0,2917.0,545
24457,6.9,12.0,8.0,10.0,18.0,40.0,99.0,183.0,98.0,62.0,81.0,4029.0,8376
24459,7.41,41.0,56.0,115.0,259.0,1000.0,2404.0,6010.0,5198.0,2131.0,1496.0,1867.0,2602
24465,Unknown,4.0,1.0,1.0,4.0,6.0,4.0,7.0,1.0,Unknown,7.0,14340.0,15479
24469,7.31,47.0,53.0,144.0,284.0,822.0,1937.0,4140.0,3610.0,1678.0,1033.0,2284.0,3454
24471,7.88,15.0,7.0,13.0,28.0,130.0,460.0,1484.0,2205.0,1174.0,723.0,701.0,4235
24475,7.23,54.0,89.0,189.0,443.0,1507.0,3502.0,7481.0,5451.0,2231.0,1673.0,2662.0,2440
24489,Unknown,3.0,1.0,Unknown,5.0,9.0,7.0,13.0,1.0,1.0,5.0,15109.0,13744
24501,Unknown,5.0,1.0,3.0,2.0,8.0,2.0,3.0,Unknown,1.0,4.0,14618.0,13898
24527,6.2,3.0,7.0,5.0,10.0,62.0,86.0,66.0,31.0,7.0,10.0,7367.0,10968
24531,6.14,154.0,243.0,408.0,809.0,1717.0,2943.0,2539.0,1141.0,390.0,437.0,7606.0,3047
24543,7.62,52.0,50.0,135.0,352.0,947.0,2473.0,7146.0,8067.0,3776.0,2406.0,1228.0,2164
24549,Unknown,5.0,Unknown,Unknown,2.0,4.0,3.0,3.0,1.0,Unknown,4.0,15776.0,15553
24573,Unknown,10.0,2.0,Unknown,Unknown,10.0,5.0,4.0,3.0,5.0,8.0,11108.0,13549
24575,Unknown,10.0,Unknown,Unknown,3.0,13.0,3.0,6.0,3.0,Unknown,7.0,13046.0,13255
24577,Unknown,7.0,2.0,2.0,7.0,17.0,5.0,7.0,7.0,Unknown,9.0,14586.0,13127
24591,6.92,12.0,12.0,37.0,74.0,186.0,361.0,593.0,409.0,175.0,137.0,3955.0,7329
24603,Unknown,4.0,Unknown,3.0,4.0,15.0,29.0,12.0,3.0,3.0,5.0,12919.0,13768
24619,Unknown,4.0,5.0,2.0,3.0,15.0,20.0,22.0,12.0,6.0,9.0,12412.0,12607
24625,7.27,77.0,73.0,210.0,534.0,1349.0,2832.0,5934.0,4888.0,2210.0,1435.0,2470.0,2745
24627,7.46,59.0,79.0,215.0,510.0,1813.0,4729.0,12631.0,10691.0,4437.0,3271.0,1722.0,1747
24629,6.8,165.0,252.0,502.0,1196.0,2973.0,5180.0,7801.0,5034.0,1774.0,1091.0,4444.0,1816
24633,5.22,13.0,13.0,20.0,27.0,48.0,34.0,11.0,4.0,3.0,9.0,10283.0,12835
24637,5.65,10.0,12.0,16.0,26.0,48.0,53.0,38.0,16.0,6.0,11.0,9283.0,11057
24641,7.38,157.0,135.0,205.0,347.0,947.0,1597.0,2824.0,2737.0,1676.0,2196.0,Unknown,3152
24645,Unknown,3.0,2.0,2.0,5.0,20.0,21.0,9.0,11.0,4.0,7.0,13229.0,12519
24647,Unknown,4.0,3.0,1.0,5.0,29.0,20.0,11.0,6.0,1.0,8.0,13264.0,12976
24655,7.36,267.0,422.0,836.0,1915.0,4439.0,9918.0,21348.0,17952.0,8754.0,9709.0,2057.0,1055
24663,Unknown,7.0,3.0,2.0,7.0,12.0,11.0,19.0,3.0,6.0,8.0,13839.0,12740
24669,Unknown,2.0,2.0,6.0,3.0,9.0,6.0,3.0,Unknown,Unknown,4.0,12126.0,14546
24675,6.02,14.0,6.0,5.0,13.0,37.0,32.0,30.0,21.0,6.0,19.0,8135.0,11571
24677,Unknown,4.0,3.0,4.0,8.0,14.0,14.0,16.0,5.0,3.0,6.0,14078.0,13011
24679,Unknown,6.0,2.0,3.0,6.0,17.0,20.0,13.0,11.0,5.0,8.0,13966.0,12691
24681,Unknown,3.0,1.0,Unknown,3.0,12.0,19.0,11.0,7.0,2.0,6.0,14921.0,13862
24683,Unknown,6.0,4.0,2.0,4.0,6.0,1.0,2.0,1.0,Unknown,7.0,15440.0,15366
24687,8.46,364.0,29.0,37.0,95.0,400.0,1278.0,4836.0,11587.0,11223.0,8291.0,119.0,1713
24695,6.6,220.0,364.0,535.0,985.0,2227.0,4184.0,5391.0,3072.0,1394.0,1209.0,5360.0,2657
24699,6.19,179.0,232.0,386.0,821.0,1468.0,2152.0,2087.0,1023.0,411.0,379.0,7373.0,3051
24701,8.76,458.0,58.0,93.0,207.0,678.0,1933.0,7251.0,19133.0,26098.0,24200.0,31.0,746
24703,7.45,2136.0,2511.0,4595.0,9803.0,21762.0,45167.0,91766.0,84807.0,46978.0,51671.0,1744.0,193
24705,6.51,945.0,1266.0,1973.0,4045.0,6823.0,11413.0,13768.0,7712.0,3404.0,3140.0,5816.0,1139
24713,6.25,39.0,51.0,116.0,225.0,711.0,1081.0,983.0,458.0,143.0,146.0,7143.0,5597
24719,Unknown,5.0,5.0,9.0,16.0,20.0,18.0,10.0,5.0,1.0,5.0,11992.0,11536
24727,7.11,42.0,58.0,91.0,210.0,731.0,1411.0,2550.0,1689.0,860.0,789.0,3154.0,3575
24743,5.52,32.0,28.0,29.0,34.0,83.0,95.0,60.0,33.0,17.0,40.0,Unknown,9491
24745,6.59,21.0,17.0,29.0,72.0,193.0,300.0,359.0,228.0,77.0,126.0,Unknown,6991
24751,6.53,163.0,221.0,416.0,923.0,2192.0,4119.0,4692.0,2440.0,1102.0,931.0,5717.0,2797
24763,6.33,15.0,14.0,24.0,53.0,122.0,237.0,263.0,105.0,47.0,40.0,6721.0,8140
24765,7.63,537.0,664.0,1298.0,3118.0,7540.0,17611.0,42738.0,50989.0,28185.0,16182.0,1199.0,399
24773,Unknown,6.0,5.0,2.0,3.0,1.0,5.0,2.0,2.0,1.0,4.0,11232.0,14441
24775,Unknown,3.0,1.0,2.0,2.0,5.0,3.0,1.0,Unknown,1.0,5.0,15103.0,14711
24781,7.47,49.0,57.0,153.0,271.0,741.0,1822.0,4204.0,4530.0,2279.0,1165.0,1685.0,2705
24783,4.58,30.0,31.0,32.0,39.0,45.0,29.0,4.0,3.0,1.0,15.0,10908.0,12349
24785,5.06,15.0,15.0,14.0,23.0,21.0,13.0,4.0,2.0,1.0,6.0,10519.0,14107
24789,5.83,3.0,7.0,6.0,7.0,32.0,25.0,19.0,4.0,2.0,5.0,8728.0,12536
24791,Unknown,5.0,3.0,Unknown,3.0,10.0,1.0,7.0,Unknown,1.0,5.0,13479.0,15591
24793,5.86,7.0,7.0,11.0,24.0,25.0,36.0,28.0,14.0,5.0,15.0,8659.0,11945
24795,Unknown,8.0,4.0,2.0,5.0,2.0,5.0,1.0,3.0,Unknown,11.0,13474.0,15489
24797,Unknown,11.0,4.0,2.0,Unknown,3.0,8.0,1.0,Unknown,1.0,3.0,15176.0,16107
24803,Unknown,4.0,1.0,2.0,Unknown,3.0,4.0,3.0,1.0,Unknown,3.0,12519.0,16131
24807,4.89,19.0,21.0,16.0,27.0,31.0,15.0,7.0,1.0,Unknown,7.0,10695.0,13271
24809,Unknown,10.0,6.0,5.0,12.0,5.0,8.0,1.0,4.0,1.0,5.0,13336.0,15009
24811,Unknown,11.0,14.0,15.0,9.0,10.0,8.0,2.0,Unknown,Unknown,4.0,11632.0,14755
24817,6.04,11.0,14.0,17.0,35.0,54.0,97.0,88.0,34.0,22.0,18.0,8063.0,10068
24819,Unknown,3.0,Unknown,1.0,1.0,8.0,4.0,8.0,2.0,3.0,4.0,12213.0,14214
24821,6.8,38.0,61.0,82.0,204.0,835.0,1690.0,2196.0,1254.0,495.0,463.0,4441.0,3868
24823,6.71,25.0,35.0,60.0,130.0,375.0,568.0,766.0,412.0,227.0,235.0,4842.0,6106
24833,8.12,1137.0,1007.0,2251.0,6057.0,16650.0,42729.0,139619.0,248152.0,177565.0,108332.0,388.0,37
24835,6.19,60.0,96.0,131.0,225.0,454.0,685.0,646.0,361.0,171.0,145.0,7422.0,5945
24839,Unknown,11.0,2.0,3.0,5.0,8.0,8.0,2.0,1.0,Unknown,7.0,12883.0,14097
24843,5.05,18.0,15.0,16.0,24.0,30.0,18.0,9.0,1.0,2.0,8.0,10538.0,13808
24845,Unknown,8.0,2.0,5.0,5.0,8.0,8.0,9.0,Unknown,1.0,8.0,11242.0,12424
24847,4.89,25.0,34.0,31.0,66.0,109.0,57.0,27.0,4.0,3.0,8.0,10689.0,10470
24849,6.44,37.0,37.0,53.0,103.0,173.0,307.0,330.0,186.0,111.0,131.0,Unknown,7218
24851,6.6,25.0,20.0,42.0,72.0,189.0,286.0,358.0,190.0,95.0,168.0,Unknown,6821
24855,5.94,392.0,521.0,788.0,1268.0,2146.0,2374.0,2233.0,1097.0,408.0,452.0,8419.0,2667
24857,Unknown,7.0,7.0,4.0,5.0,5.0,4.0,3.0,1.0,Unknown,13.0,13240.0,14430
24859,Unknown,2.0,4.0,Unknown,2.0,9.0,8.0,2.0,1.0,1.0,9.0,13279.0,14608
24861,5.3,14.0,22.0,12.0,32.0,42.0,29.0,27.0,8.0,Unknown,12.0,10133.0,12766
24865,Unknown,4.0,Unknown,Unknown,1.0,6.0,3.0,4.0,6.0,1.0,7.0,13270.0,15140
24869,Unknown,6.0,8.0,10.0,7.0,16.0,12.0,8.0,8.0,Unknown,5.0,13303.0,13436
24873,6.25,733.0,1240.0,2159.0,4812.0,9346.0,15104.0,15098.0,7202.0,2870.0,2330.0,7140.0,1179
24875,Unknown,6.0,1.0,4.0,3.0,11.0,6.0,8.0,2.0,Unknown,4.0,13404.0,15053
24877,Unknown,6.0,3.0,Unknown,7.0,12.0,16.0,13.0,9.0,1.0,7.0,14290.0,14101
24881,Unknown,6.0,3.0,4.0,2.0,10.0,8.0,10.0,4.0,2.0,6.0,13524.0,13598
24883,Unknown,6.0,2.0,1.0,3.0,12.0,16.0,13.0,4.0,Unknown,4.0,13614.0,14487
24893,7.77,107.0,134.0,286.0,780.0,1979.0,4840.0,12901.0,18929.0,11198.0,4851.0,876.0,1375
24901,5.1,22.0,11.0,18.0,18.0,28.0,16.0,2.0,2.0,Unknown,7.0,10489.0,14067
24903,5.25,17.0,12.0,14.0,26.0,27.0,15.0,6.0,5.0,5.0,6.0,10203.0,13982
24905,5.17,28.0,9.0,12.0,21.0,29.0,13.0,1.0,1.0,Unknown,8.0,10369.0,13734
24909,6.88,46.0,57.0,89.0,204.0,488.0,818.0,1077.0,704.0,326.0,308.0,4115.0,4736
24911,6.89,23.0,22.0,38.0,57.0,175.0,305.0,483.0,328.0,163.0,179.0,Unknown,6546
24913,7.66,28.0,37.0,74.0,160.0,692.0,1921.0,6345.0,7633.0,3203.0,1688.0,1129.0,2571
24919,7.44,24.0,24.0,58.0,190.0,426.0,1233.0,3065.0,2685.0,1249.0,860.0,1755.0,3440
24921,7.88,18.0,20.0,59.0,128.0,362.0,889.0,2223.0,3256.0,2148.0,1462.0,698.0,3180
24923,Unknown,5.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,Unknown,7.0,13610.0,15676
24927,Unknown,8.0,1.0,1.0,Unknown,5.0,1.0,3.0,1.0,Unknown,10.0,13680.0,15042
24935,6.38,25.0,41.0,65.0,149.0,434.0,721.0,769.0,334.0,143.0,115.0,6491.0,6418
24967,6.6,46.0,53.0,63.0,151.0,438.0,689.0,854.0,490.0,224.0,250.0,Unknown,5417
24969,Unknown,6.0,10.0,5.0,10.0,6.0,8.0,6.0,5.0,1.0,4.0,12259.0,14302
24973,7.15,32.0,32.0,38.0,69.0,321.0,641.0,1202.0,916.0,410.0,379.0,2981.0,4252
24975,5.8,19.0,11.0,26.0,45.0,115.0,131.0,75.0,37.0,13.0,20.0,8830.0,9083
24977,Unknown,6.0,2.0,4.0,11.0,6.0,4.0,5.0,Unknown,1.0,4.0,14874.0,13973
24981,Unknown,4.0,3.0,2.0,2.0,12.0,2.0,4.0,2.0,1.0,4.0,13007.0,14443
24985,Unknown,8.0,4.0,7.0,6.0,11.0,11.0,25.0,3.0,3.0,122.0,13916.0,11814
24987,6.68,35.0,45.0,72.0,138.0,372.0,736.0,947.0,508.0,235.0,239.0,Unknown,5677
24989,Unknown,4.0,4.0,13.0,14.0,19.0,23.0,8.0,3.0,4.0,6.0,13214.0,12568
24991,6.75,1157.0,1438.0,1840.0,3490.0,7471.0,14051.0,17183.0,10991.0,6484.0,7158.0,4657.0,1051
24995,5.87,3.0,1.0,4.0,11.0,37.0,17.0,15.0,7.0,1.0,6.0,8644.0,14567
24997,7.95,237.0,178.0,347.0,774.0,2112.0,4693.0,11488.0,15999.0,11175.0,10836.0,610.0,1376
24999,5.26,16.0,9.0,12.0,20.0,37.0,12.0,9.0,4.0,Unknown,7.0,10214.0,13654
25011,6.87,101.0,118.0,256.0,488.0,1507.0,3224.0,4764.0,2541.0,1017.0,1245.0,4175.0,2826
25013,8.05,441.0,459.0,981.0,2763.0,8387.0,20818.0,58791.0,91362.0,66105.0,43857.0,471.0,185
25015,7.73,126.0,117.0,284.0,680.0,2007.0,5071.0,14086.0,15942.0,8564.0,7042.0,966.0,1233
25027,Unknown,8.0,Unknown,3.0,4.0,6.0,8.0,6.0,3.0,2.0,5.0,15313.0,13474
25029,Unknown,5.0,Unknown,3.0,7.0,24.0,29.0,18.0,1.0,3.0,5.0,15303.0,12626
25033,6.04,9.0,2.0,5.0,8.0,16.0,29.0,26.0,7.0,2.0,4.0,8062.0,12956
25035,Unknown,3.0,Unknown,Unknown,Unknown,3.0,2.0,5.0,2.0,1.0,5.0,11899.0,15190
25045,6.82,79.0,86.0,181.0,408.0,1580.0,3150.0,4090.0,2132.0,1066.0,828.0,4379.0,3048
25049,5.3,17.0,13.0,14.0,30.0,36.0,31.0,18.0,4.0,2.0,16.0,10123.0,11891
25051,Unknown,6.0,2.0,Unknown,2.0,8.0,3.0,7.0,2.0,7.0,4.0,15594.0,15270
25053,Unknown,3.0,Unknown,Unknown,5.0,10.0,23.0,12.0,4.0,2.0,10.0,15608.0,13509
25055,6.25,37.0,32.0,71.0,119.0,291.0,464.0,441.0,194.0,89.0,134.0,Unknown,6404
25057,Unknown,6.0,1.0,Unknown,1.0,2.0,6.0,2.0,Unknown,Unknown,8.0,14740.0,15651
25059,Unknown,2.0,Unknown,2.0,2.0,4.0,7.0,8.0,3.0,1.0,6.0,11131.0,15343
25061,Unknown,6.0,1.0,3.0,7.0,8.0,5.0,3.0,Unknown,1.0,10.0,15065.0,13196
25063,Unknown,7.0,2.0,4.0,5.0,13.0,4.0,1.0,Unknown,5.0,7.0,13263.0,14366
25065,6.16,4.0,2.0,7.0,5.0,27.0,60.0,41.0,25.0,3.0,9.0,7551.0,11843
25069,6.15,2.0,1.0,4.0,6.0,26.0,33.0,32.0,13.0,4.0,12.0,7568.0,12324
25071,Unknown,3.0,Unknown,Unknown,3.0,7.0,14.0,8.0,4.0,2.0,4.0,15561.0,13939
25073,Unknown,2.0,1.0,1.0,1.0,12.0,13.0,6.0,3.0,2.0,4.0,15386.0,13741
25075,Unknown,2.0,1.0,Unknown,2.0,9.0,5.0,9.0,3.0,5.0,4.0,12056.0,13780
25077,6.04,17.0,10.0,7.0,25.0,76.0,104.0,69.0,31.0,14.0,32.0,8042.0,8732
25079,Unknown,3.0,3.0,1.0,4.0,19.0,12.0,17.0,11.0,5.0,10.0,12612.0,12806
25081,Unknown,5.0,2.0,Unknown,4.0,10.0,10.0,5.0,6.0,3.0,7.0,13754.0,13676
25083,Unknown,5.0,1.0,2.0,4.0,20.0,15.0,15.0,10.0,5.0,11.0,15767.0,12636
25085,Unknown,2.0,2.0,Unknown,3.0,5.0,9.0,7.0,3.0,1.0,5.0,15501.0,14430
25087,6.5,3.0,3.0,3.0,7.0,20.0,35.0,60.0,32.0,13.0,37.0,5885.0,11028
25089,Unknown,5.0,1.0,3.0,7.0,20.0,13.0,5.0,5.0,2.0,9.0,13319.0,13396
25091,Unknown,2.0,2.0,Unknown,1.0,4.0,6.0,9.0,Unknown,1.0,4.0,14542.0,15719
25093,Unknown,1.0,1.0,2.0,1.0,2.0,4.0,8.0,1.0,1.0,7.0,11915.0,15597
25095,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,3.0,3.0,6.0,1.0,4.0,14251.0,16491
25099,6.81,654.0,892.0,1886.0,4341.0,10218.0,19982.0,31525.0,18533.0,7113.0,4977.0,4384.0,724
25101,Unknown,9.0,4.0,9.0,8.0,14.0,12.0,4.0,3.0,Unknown,5.0,12259.0,15320
25103,Unknown,7.0,5.0,12.0,22.0,18.0,11.0,4.0,2.0,Unknown,7.0,12252.0,14869
25109,Unknown,4.0,9.0,3.0,6.0,12.0,8.0,5.0,Unknown,2.0,4.0,14614.0,14644
25113,6.06,7.0,9.0,11.0,36.0,134.0,185.0,122.0,50.0,20.0,16.0,8002.0,9693
25117,6.67,17.0,17.0,24.0,58.0,218.0,409.0,445.0,252.0,116.0,127.0,5029.0,5328
25139,Unknown,3.0,4.0,1.0,Unknown,9.0,6.0,7.0,1.0,Unknown,7.0,11285.0,14183
25143,6.97,64.0,117.0,196.0,375.0,852.0,1710.0,2576.0,1715.0,945.0,841.0,3756.0,3716
25149,Unknown,5.0,2.0,4.0,2.0,18.0,14.0,28.0,14.0,4.0,6.0,15335.0,14135
25157,7.17,1511.0,2507.0,4961.0,11354.0,25424.0,52017.0,98614.0,77144.0,36725.0,25801.0,2891.0,174
25159,7.14,427.0,653.0,1517.0,4067.0,11307.0,25473.0,52036.0,38666.0,14771.0,7346.0,3025.0,429
25161,7.92,98.0,50.0,137.0,340.0,1046.0,3055.0,8907.0,12459.0,7417.0,5805.0,655.0,1918
25169,6.25,5.0,6.0,8.0,15.0,50.0,54.0,63.0,19.0,17.0,27.0,7106.0,9514
25173,5.81,4.0,7.0,8.0,20.0,32.0,39.0,18.0,7.0,6.0,9.0,8792.0,12827
25183,7.4,465.0,760.0,2068.0,5635.0,12222.0,27357.0,60127.0,60343.0,30908.0,16647.0,1897.0,303
25193,Unknown,4.0,Unknown,Unknown,1.0,2.0,3.0,7.0,1.0,Unknown,3.0,13818.0,16016
25241,6.56,317.0,420.0,597.0,1214.0,3463.0,5578.0,6060.0,3429.0,1722.0,1681.0,5546.0,2342
25253,Unknown,6.0,2.0,3.0,6.0,10.0,14.0,12.0,Unknown,2.0,9.0,11068.0,11728
25257,6.11,34.0,33.0,35.0,47.0,152.0,222.0,194.0,85.0,56.0,75.0,7738.0,6460
25259,6.47,15.0,28.0,24.0,50.0,201.0,285.0,299.0,161.0,83.0,100.0,6060.0,6192
25265,5.17,13.0,14.0,33.0,47.0,134.0,50.0,25.0,7.0,4.0,13.0,10363.0,10148
25267,5.19,10.0,11.0,21.0,48.0,82.0,25.0,22.0,4.0,2.0,8.0,10328.0,10963
25271,5.48,32.0,36.0,81.0,130.0,419.0,292.0,163.0,66.0,27.0,38.0,9734.0,8144
25283,6.4,1358.0,1975.0,3325.0,6846.0,13675.0,22828.0,26661.0,13466.0,5567.0,4200.0,6412.0,748
25285,6.67,95.0,164.0,279.0,655.0,1695.0,3393.0,3890.0,1985.0,915.0,1067.0,5030.0,2938
25291,4.75,41.0,32.0,42.0,66.0,139.0,49.0,23.0,8.0,1.0,14.0,10781.0,10141
25293,5.37,11.0,10.0,14.0,10.0,35.0,32.0,15.0,2.0,1.0,8.0,10007.0,11890
25299,Unknown,3.0,Unknown,1.0,2.0,3.0,2.0,8.0,Unknown,Unknown,4.0,13855.0,15432
25301,Unknown,2.0,1.0,Unknown,Unknown,7.0,3.0,2.0,3.0,4.0,4.0,15474.0,14556
25303,7.73,99.0,51.0,81.0,287.0,1486.0,4939.0,13992.0,13021.0,6961.0,6666.0,952.0,1564
25305,Unknown,5.0,1.0,1.0,1.0,7.0,6.0,13.0,9.0,3.0,9.0,14622.0,13650
25313,8.1,107.0,21.0,43.0,100.0,352.0,898.0,2501.0,3993.0,2325.0,3080.0,415.0,2985
25329,Unknown,4.0,Unknown,Unknown,3.0,3.0,4.0,2.0,2.0,Unknown,5.0,11884.0,15245
25341,7.58,18.0,11.0,23.0,40.0,244.0,702.0,1938.0,1818.0,825.0,677.0,1326.0,4323
25345,7.64,132.0,78.0,159.0,265.0,654.0,1202.0,2612.0,2892.0,1597.0,2422.0,Unknown,3176
25363,Unknown,8.0,4.0,11.0,8.0,22.0,12.0,12.0,7.0,Unknown,120.0,14110.0,12099
25365,6.26,27.0,31.0,53.0,142.0,440.0,715.0,603.0,219.0,98.0,132.0,7078.0,6305
25375,6.84,24.0,30.0,50.0,127.0,300.0,489.0,631.0,378.0,195.0,280.0,4279.0,6772
25377,5.08,19.0,15.0,20.0,15.0,35.0,15.0,11.0,1.0,Unknown,6.0,10499.0,13642
25383,6.88,10.0,9.0,15.0,42.0,121.0,242.0,427.0,224.0,81.0,112.0,4101.0,8446
25389,7.11,482.0,740.0,1392.0,2938.0,5730.0,12227.0,24092.0,18792.0,8870.0,6125.0,3167.0,1224
25393,5.3,10.0,11.0,18.0,25.0,64.0,43.0,19.0,3.0,1.0,7.0,10141.0,11639
25397,6.51,2504.0,4665.0,7619.0,15748.0,31454.0,51389.0,64101.0,37309.0,17166.0,12874.0,5821.0,312
25429,6.03,1426.0,1934.0,2670.0,5035.0,8925.0,13513.0,13029.0,6571.0,2520.0,1949.0,8107.0,1201
25431,5.98,38.0,71.0,96.0,212.0,521.0,725.0,538.0,213.0,91.0,108.0,8290.0,5094
25437,6.64,146.0,199.0,340.0,544.0,1310.0,2167.0,2524.0,1559.0,960.0,938.0,5178.0,3509
25439,5.64,45.0,51.0,82.0,169.0,318.0,354.0,247.0,98.0,34.0,54.0,9320.0,7579
25441,5.77,21.0,16.0,21.0,29.0,79.0,79.0,62.0,29.0,13.0,25.0,8921.0,9251
25457,6.32,15.0,29.0,79.0,143.0,302.0,558.0,537.0,311.0,106.0,67.0,6761.0,6845
25461,5.46,19.0,19.0,15.0,26.0,66.0,46.0,15.0,17.0,8.0,7.0,9786.0,12179
25473,Unknown,3.0,Unknown,3.0,2.0,5.0,7.0,1.0,Unknown,4.0,6.0,14629.0,15309
25491,5.23,12.0,12.0,21.0,38.0,75.0,30.0,16.0,5.0,4.0,6.0,10289.0,11292
25495,6.26,9.0,11.0,21.0,50.0,132.0,227.0,179.0,103.0,34.0,27.0,7066.0,9894
25503,Unknown,14.0,4.0,1.0,3.0,9.0,9.0,9.0,1.0,Unknown,4.0,14028.0,13528
25517,7.88,79.0,100.0,193.0,558.0,1489.0,3649.0,10306.0,14073.0,7902.0,5293.0,697.0,1468
25519,7.38,231.0,266.0,552.0,1362.0,3210.0,5998.0,12038.0,11785.0,6655.0,3957.0,1985.0,1223
25533,4.83,40.0,21.0,21.0,45.0,40.0,31.0,5.0,3.0,1.0,9.0,10754.0,12895
25537,8.26,265.0,145.0,310.0,674.0,1696.0,5028.0,18384.0,42591.0,34657.0,19102.0,255.0,547
25541,Unknown,8.0,2.0,5.0,3.0,10.0,20.0,17.0,6.0,7.0,7.0,15649.0,13356
25543,6.1,20.0,11.0,22.0,26.0,79.0,120.0,105.0,43.0,22.0,25.0,7801.0,9310
25545,5.5,14.0,4.0,18.0,13.0,31.0,14.0,4.0,1.0,2.0,5.0,9695.0,14628
25547,Unknown,13.0,1.0,4.0,4.0,7.0,7.0,4.0,1.0,Unknown,5.0,15631.0,15377
25549,5.16,33.0,26.0,60.0,81.0,166.0,120.0,51.0,27.0,6.0,14.0,10387.0,10477
25567,6.06,549.0,499.0,621.0,1116.0,1776.0,2468.0,2345.0,1452.0,876.0,1022.0,7977.0,3231
25589,Unknown,3.0,Unknown,1.0,4.0,Unknown,5.0,8.0,1.0,1.0,4.0,12992.0,15771
25591,5.39,10.0,11.0,18.0,17.0,50.0,31.0,16.0,10.0,1.0,6.0,9938.0,11818
25597,Unknown,3.0,Unknown,2.0,2.0,5.0,6.0,7.0,2.0,Unknown,4.0,12756.0,14880
25599,Unknown,8.0,3.0,10.0,5.0,14.0,1.0,5.0,Unknown,Unknown,5.0,12755.0,14913
25601,Unknown,4.0,1.0,2.0,1.0,6.0,2.0,2.0,3.0,Unknown,3.0,11533.0,15358
25605,Unknown,3.0,1.0,Unknown,2.0,4.0,3.0,3.0,2.0,Unknown,4.0,15618.0,16034
25607,Unknown,2.0,Unknown,Unknown,Unknown,1.0,3.0,2.0,5.0,1.0,3.0,11878.0,16004
25609,Unknown,11.0,1.0,2.0,3.0,10.0,6.0,4.0,1.0,Unknown,6.0,14089.0,15002
25611,Unknown,13.0,Unknown,1.0,2.0,8.0,2.0,6.0,7.0,Unknown,7.0,14111.0,15240
25613,Unknown,8.0,1.0,2.0,2.0,6.0,1.0,6.0,1.0,Unknown,6.0,14104.0,15661
25615,Unknown,11.0,Unknown,1.0,1.0,10.0,1.0,5.0,7.0,1.0,6.0,14112.0,15331
25617,Unknown,7.0,Unknown,1.0,Unknown,4.0,3.0,3.0,6.0,1.0,5.0,14106.0,15941
25619,Unknown,9.0,3.0,1.0,Unknown,5.0,2.0,2.0,1.0,1.0,11.0,14112.0,15680
25623,Unknown,4.0,1.0,1.0,3.0,5.0,7.0,1.0,2.0,2.0,4.0,11753.0,12313
25627,Unknown,18.0,3.0,12.0,3.0,13.0,3.0,7.0,1.0,3.0,14.0,13178.0,13082
25633,Unknown,1.0,1.0,2.0,1.0,Unknown,1.0,6.0,1.0,1.0,8.0,14022.0,16302
25635,6.15,19.0,28.0,37.0,94.0,203.0,345.0,235.0,109.0,53.0,82.0,7553.0,6825
25639,5.83,7.0,9.0,12.0,17.0,37.0,32.0,20.0,8.0,13.0,11.0,8757.0,13231
25641,6.18,21.0,11.0,12.0,48.0,125.0,175.0,169.0,95.0,32.0,20.0,7446.0,9860
25647,7.29,16.0,17.0,46.0,111.0,429.0,1096.0,2416.0,1826.0,783.0,500.0,2374.0,4039
25649,7.76,323.0,278.0,461.0,916.0,2429.0,4882.0,10174.0,11611.0,8330.0,8863.0,893.0,1500
25661,6.43,5.0,1.0,1.0,6.0,12.0,19.0,25.0,17.0,6.0,14.0,6285.0,13144
25667,7.15,75.0,55.0,117.0,216.0,587.0,951.0,1740.0,1366.0,699.0,845.0,Unknown,4154
